customer_id,first_name,last_name,email,phone,country,signup_date,age,annual_income,customer_status
21573,Rahim,Williams,rahim.williams21573@example.com,+8801973561701,Australia,2023-01-22,29,122231.0,Active
18863,Nusrat,Williams,nusrat.williams18863@example.com,+8801489498914,Australia,2025-03-17,21,112837.0,Inactive
19090,Emily,Khan,emily.khan19090@example.com,+8801390554688,Bangladesh,2022-02-03,43,103527.0,Suspended
16857,Nusrat,Smith,nusrat.smith16857@example.com,+8801884518140,Canada,2022-12-29,51,98379.0,Suspended
17269,Ahmed,Johnson,ahmed.johnson17269@example.com,+8801988508912,Bangladesh,2026-06-11,67,52075.0,Inactive
19758,Ahmed,Rahman,invalid-email,+8801666397551,Germany,2022-07-17,26,104597.0,Suspended
13061,Sarah,Rahman,sarah.rahman13061@example.com,+8801794151851,Bangladesh,2023-12-12,28,145055.0,Active
17325,Hasan,Khan,hasan.khan17325@example.com,+8801421714233,Bangladesh,2025-10-08,26,79236.0,Active
11618,Ahmed,Johnson,ahmed.johnson11618@example.com,+8801300091879,United States,2023-09-08,20,144022.0,Suspended
15578,Hasan,Johnson,hasan.johnson15578@example.com,+8801443885422,Australia,2025-12-25,58,30876.0,Inactive
19797,Nusrat,Brown,nusrat.brown19797@example.com,+8801494724575,United Kingdom,2026-07-15,47,128061.0,Inactive
17302,Rahim,Rahman,rahim.rahman17302@example.com,+8801810412557,Bangladesh,2025-11-16,46,35869.0,Suspended
10150,John,Williams,john.williams10150@example.com,+8801430380269,Bangladesh,2025-07-14,56,124767.0,Active
11370,Michael,Brown,michael.brown11370@example.com,+8801426763976,Germany,2023-03-12,47,82043.0,Active
12175,Maria,Johnson,maria.johnson12175@example.com,+8801981581955,Australia,2023-11-05,52,70992.0,Inactive
11209,David,Brown,david.brown11209@example.com,+8801828482314,Canada,2023-02-18,36,106781.0,Inactive
11499,Tanvir,Williams,tanvir.williams11499@example.com,+8801672354161,Germany,2025-12-28,68,58987.0,Inactive
12367,Karim,Islam,karim.islam12367@example.com,+8801911768303,United Kingdom,2026-01-30,19,113534.0,Suspended
18948,Tanvir,Rahman,tanvir.rahman18948@example.com,+8801659268154,Bangladesh,2025-05-26,21,95204.0,Active
20937,Michael,Williams,michael.williams20937@example.com,+8801461103540,Canada,2025-10-01,48,108953.0,Active
22370,Sarah,Hossain,sarah.hossain22370@example.com,+8801905436785,Australia,2025-11-11,29,86491.0,Inactive
10201,Maria,Smith,maria.smith10201@example.com,+8801316944811,United States,2023-06-28,21,36614.0,Suspended
16606,Sarah,Rahman,sarah.rahman16606@example.com,+8801629083335,United States,2023-07-09,36,142423.0,Active
18950,Emily,Khan,emily.khan18950@example.com,+8801731561437,Bangladesh,2025-10-05,45,96934.0,Inactive
10252,Ahmed,Smith,ahmed.smith10252@example.com,+8801633108786,Germany,2025-12-01,60,71374.0,Active
11731,Sarah,Brown,sarah.brown11731@example.com,+8801808874541,United States,2022-08-14,21,139454.0,Inactive
10291,Maria,Johnson,maria.johnson10291@example.com,+8801594801573,Germany,2026-06-09,21,29835.0,Suspended
12418,Rahim,Garcia,rahim.garcia12418@example.com,+8801315259090,United States,2023-12-01,34,140827.0,Active
21599,James,Ahmed,,+8801355161069,Germany,2025-07-29,38,69641.0,Inactive
13756,James,Khan,james.khan13756@example.com,+8801480573895,Bangladesh,2022-12-07,30,117449.0,Suspended
21202,Rahim,Garcia,rahim.garcia21202@example.com,+8801497980919,Germany,2023-11-29,70,121698.0,Suspended
13563,Maria,Garcia,maria.garcia13563@example.com,+8801937868639,Australia,2023-07-23,54,110525.0,Suspended
16877,Ayesha,Brown,ayesha.brown16877@example.com,+8801914433173,United States,2023-12-11,35,117325.0,Inactive
14744,Maria,Rahman,maria.rahman14744@example.com,+8801991327685,United States,2024-09-15,21,70240.0,Inactive
13133,Tanvir,Brown,tanvir.brown13133@example.com,+8801350275089,Canada,2024-08-29,38,82033.0,Suspended
19594,David,Islam,david.islam19594@example.com,+8801846506755,Canada,2023-11-25,47,55488.0,Active
17638,Hasan,Hossain,hasan.hossain17638@example.com,+8801573780290,Canada,2026-06-19,38,90672.0,Inactive
14106,John,Khan,john.khan14106@example.com,+8801842872186,Germany,2025-05-24,53,83303.0,Active
19996,Maria,Ahmed,maria.ahmed19996@example.com,+8801714904642,United Kingdom,2025-10-07,55,64014.0,Active
19841,Maria,Rahman,maria.rahman19841@example.com,+8801854059992,Germany,2024-04-07,25,106411.0,Inactive
20510,Sarah,Khan,sarah.khan20510@example.com,+8801849742797,Bangladesh,2022-01-17,53,76992.0,Inactive
19539,Hasan,Hossain,hasan.hossain19539@example.com,+8801425947967,Canada,2022-04-23,26,107911.0,Inactive
14049,James,Johnson,james.johnson14049@example.com,+8801741430164,United States,2023-02-09,26,50254.0,Inactive
16323,Rahim,Garcia,rahim.garcia16323@example.com,+8801408099870,United States,2022-09-06,19,136123.0,Inactive
15973,Rahim,Williams,invalid-email,+8801972520266,United Kingdom,2024-06-11,18,130721.0,Suspended
12789,Emily,Smith,emily.smith12789@example.com,+8801501864207,Germany,2025-09-18,33,84213.0,Inactive
19981,Maria,Khan,maria.khan19981@example.com,+8801413467384,United States,2023-10-10,56,95472.0,Inactive
11936,Hasan,Ahmed,hasan.ahmed11936@example.com,+8801766071607,Australia,2026-07-15,68,45204.0,Active
17229,Michael,Ahmed,michael.ahmed17229@example.com,+8801943810315,Canada,2026-02-21,56,57461.0,Suspended
18296,Emily,Williams,emily.williams18296@example.com,+8801794762740,United Kingdom,2023-02-01,42,26763.0,Inactive
21170,Tanvir,Khan,tanvir.khan21170@example.com,+8801370853559,United Kingdom,2023-08-14,62,30929.0,Suspended
20202,John,Rahman,john.rahman20202@example.com,+8801348744932,Australia,2025-12-19,24,120412.0,Suspended
21467,Sarah,Islam,sarah.islam21467@example.com,+8801967496998,Germany,2023-06-08,69,36419.0,Active
20411,Sarah,Islam,sarah.islam20411@example.com,+8801975859186,Canada,2025-06-27,55,149456.0,Active
12022,John,Williams,john.williams12022@example.com,+8801540124494,United States,2023-08-14,34,149604.0,Suspended
10654,Sarah,Hossain,sarah.hossain10654@example.com,+8801477042316,Canada,2022-02-09,32,49402.0,Suspended
11627,Maria,Ahmed,maria.ahmed11627@example.com,+8801750634913,United States,2023-10-10,68,76836.0,Inactive
15262,Emily,Khan,emily.khan15262@example.com,+8801914743641,Germany,2023-07-17,68,,Inactive
16956,David,Garcia,david.garcia16956@example.com,+8801359209775,Canada,2025-11-20,69,84954.0,Inactive
13449,John,Smith,john.smith13449@example.com,+8801919308110,Australia,2024-12-31,57,82279.0,Suspended
10840,David,Ahmed,david.ahmed10840@example.com,+8801440957723,Australia,2022-12-16,19,24607.0,Suspended
16038,John,Islam,john.islam16038@example.com,+8801592730106,Australia,2025-03-06,28,60776.0,Inactive
14111,Michael,Smith,michael.smith14111@example.com,+8801902237322,Bangladesh,2023-12-04,28,124902.0,Inactive
14721,Hasan,Islam,hasan.islam14721@example.com,+8801901970386,United Kingdom,2026-06-15,19,124130.0,Suspended
14218,Ahmed,Hossain,ahmed.hossain14218@example.com,+8801850501575,Germany,2024-04-22,21,42722.0,Active
17786,Michael,Rahman,michael.rahman17786@example.com,+8801539134700,Bangladesh,2025-08-31,57,28222.0,Inactive
10397,David,Rahman,david.rahman10397@example.com,+8801782954920,United Kingdom,2022-07-09,52,114972.0,Active
21101,Maria,Brown,maria.brown21101@example.com,+8801945670026,Australia,2023-06-28,48,106037.0,Active
12981,Maria,Rahman,maria.rahman12981@example.com,+8801974115503,Germany,2024-08-02,49,100010.0,Suspended
18870,Michael,Ahmed,michael.ahmed18870@example.com,+8801616311851,Bangladesh,2023-03-03,20,35402.0,Inactive
15385,Ahmed,Garcia,ahmed.garcia15385@example.com,+8801536422165,United Kingdom,2025-12-09,121,145779.0,Suspended
11122,Rahim,Rahman,rahim.rahman11122@example.com,+8801713260967,Germany,2023-11-13,51,24287.0,Inactive
12665,Ahmed,Garcia,ahmed.garcia12665@example.com,+8801345390869,Bangladesh,2024-02-12,26,20075.0,Inactive
22076,John,Islam,john.islam22076@example.com,+8801923949231,United States,2024-04-30,18,124669.0,Active
17117,Hasan,Khan,hasan.khan17117@example.com,+8801462523036,United States,2025-01-25,67,134002.0,Suspended
12902,Fatima,Smith,fatima.smith12902@example.com,+8801682032339,Bangladesh,2024-05-30,50,92127.0,Active
22485,Rahim,Hossain,rahim.hossain22485@example.com,+8801358003912,Canada,2024-10-30,66,50681.0,Suspended
16001,John,Williams,john.williams16001@example.com,+8801973864705,Canada,2024-10-06,35,68772.0,Suspended
18064,Michael,Smith,michael.smith18064@example.com,+8801874388150,Canada,2024-09-10,47,20055.0,Suspended
15658,Ayesha,Islam,ayesha.islam15658@example.com,+8801320680829,United States,2023-07-18,70,89165.0,Suspended
16523,Emily,Rahman,emily.rahman16523@example.com,+8801887171717,Bangladesh,2024-02-15,50,71885.0,Active
20710,Ahmed,Smith,ahmed.smith20710@example.com,+8801744796307,Germany,2022-05-21,44,75888.0,Inactive
12590,Maria,Khan,maria.khan12590@example.com,+8801770403386,Canada,2024-01-21,68,111608.0,Inactive
18458,Rahim,Johnson,rahim.johnson18458@example.com,+8801971876232,Australia,2023-01-18,41,26285.0,Suspended
15397,Hasan,Khan,hasan.khan15397@example.com,+8801832406354,United Kingdom,2024-03-10,24,117055.0,Active
15900,Hasan,Smith,hasan.smith15900@example.com,+8801900221041,Canada,2022-05-28,31,129241.0,Inactive
15512,Emily,Khan,emily.khan15512@example.com,+8801616418203,United States,2025-04-10,33,142614.0,Inactive
14314,Hasan,Rahman,hasan.rahman14314@example.com,+8801909468370,Australia,2026-05-22,66,66753.0,Suspended
10358,Ahmed,Islam,ahmed.islam10358@example.com,+8801340229006,Bangladesh,2023-09-04,54,99007.0,Active
16770,Maria,Smith,maria.smith16770@example.com,+8801934745403,United States,2024-02-25,69,22000.0,Active
18700,Karim,Hossain,karim.hossain18700@example.com,+8801659835146,United Kingdom,2025-07-09,67,134620.0,Suspended
11403,Karim,Ahmed,karim.ahmed11403@example.com,+8801897514863,United Kingdom,2024-06-03,31,100012.0,Suspended
19839,Maria,Williams,maria.williams19839@example.com,+8801645503884,United States,2023-02-10,62,69469.0,Active
12393,Ayesha,Brown,ayesha.brown12393@example.com,+8801990629137,United States,2023-08-02,38,37757.0,Inactive
10136,Ayesha,Garcia,ayesha.garcia10136@example.com,+8801512406764,Canada,2022-08-24,52,49466.0,Suspended
18729,Tanvir,Garcia,tanvir.garcia18729@example.com,+8801941507356,United Kingdom,2024-11-03,54,45228.0,Suspended
12560,Sarah,Smith,sarah.smith12560@example.com,+8801993061844,Canada,2024-07-12,66,90675.0,Suspended
11990,Karim,Rahman,karim.rahman11990@example.com,+8801844320464,Canada,2022-08-20,50,30151.0,Active
10048,Sarah,Islam,sarah.islam10048@example.com,+8801519321646,Germany,2026-01-06,38,51285.0,Inactive
10084,Rahim,Brown,rahim.brown10084@example.com,+8801567574609,Bangladesh,2024-07-23,26,125043.0,Inactive
13209,Emily,Garcia,emily.garcia13209@example.com,+8801546471425,United Kingdom,2026-01-12,52,85934.0,Active
17008,Tanvir,Johnson,tanvir.johnson17008@example.com,+8801323665674,United States,2025-07-27,22,41071.0,Inactive
10773,Maria,Brown,maria.brown10773@example.com,+8801584026939,United States,2026-01-23,61,64914.0,Inactive
19976,Sarah,Rahman,sarah.rahman19976@example.com,+8801684554082,Bangladesh,2026-05-18,29,38388.0,Suspended
20123,Rahim,Johnson,rahim.johnson20123@example.com,+8801869617619,United States,2025-11-27,53,40827.0,Suspended
14270,Nusrat,Hossain,nusrat.hossain14270@example.com,+8801407535290,United Kingdom,2023-11-06,39,102853.0,Active
18032,Nusrat,Islam,nusrat.islam18032@example.com,+8801952835671,Germany,2025-04-20,45,97120.0,Inactive
18328,Fatima,Ahmed,fatima.ahmed18328@example.com,+8801563942124,United Kingdom,2023-08-12,59,81680.0,Active
18467,Ayesha,Williams,ayesha.williams18467@example.com,+8801767564622,Canada,2023-11-13,41,23052.0,Suspended
14843,David,Garcia,david.garcia14843@example.com,+8801577202534,Canada,2024-11-07,67,98348.0,Inactive
10361,Sarah,Ahmed,sarah.ahmed10361@example.com,+8801792755658,Germany,2023-06-11,63,44405.0,Active
16851,Rahim,Islam,rahim.islam16851@example.com,+8801779723355,Australia,2026-07-24,66,91652.0,Inactive
10009,David,Hossain,david.hossain10009@example.com,+8801610727955,Bangladesh,2023-04-22,24,69823.0,Inactive
15580,Maria,Smith,maria.smith15580@example.com,+8801472285821,Germany,2023-10-03,26,116871.0,Suspended
13012,Fatima,Ahmed,fatima.ahmed13012@example.com,+8801655293889,Australia,2026-07-16,69,121693.0,Inactive
22050,David,Ahmed,david.ahmed22050@example.com,+8801359250855,Germany,2022-06-17,33,115123.0,Active
12883,Nusrat,Johnson,nusrat.johnson12883@example.com,+8801893295850,Germany,2024-12-10,18,21398.0,Active
22051,Nusrat,Johnson,,+8801646734695,United States,2023-02-17,28,51083.0,Suspended
19049,Hasan,Johnson,hasan.johnson19049@example.com,+8801663275814,United States,2023-12-29,65,141296.0,Inactive
10312,Maria,Brown,maria.brown10312@example.com,+8801400317984,Australia,2025-08-05,28,97569.0,Suspended
10928,Michael,Islam,michael.islam10928@example.com,+8801542217581,United States,2023-12-01,43,106105.0,Active
20388,Ahmed,Hossain,ahmed.hossain20388@example.com,+8801303049476,Bangladesh,2023-06-17,44,53634.0,Inactive
13255,Ahmed,Williams,ahmed.williams13255@example.com,+8801618684278,Canada,2025-05-18,29,122768.0,Active
20221,Ahmed,Williams,ahmed.williams20221@example.com,+8801651889988,Canada,2022-08-26,46,113930.0,Active
12955,Michael,Rahman,michael.rahman12955@example.com,+8801452227862,Canada,2026-02-26,68,85491.0,Suspended
19053,Ayesha,Smith,ayesha.smith19053@example.com,+8801660062659,United States,2026-03-29,27,58567.0,Suspended
17173,Karim,Garcia,karim.garcia17173@example.com,+8801893852085,Canada,2025-10-05,20,148741.0,Suspended
10625,David,Johnson,david.johnson10625@example.com,+8801851131533,Bangladesh,2026-05-18,67,109417.0,Active
15182,Ahmed,Khan,ahmed.khan15182@example.com,+8801559552951,United States,2023-12-12,20,62493.0,Active
20128,Karim,Hossain,karim.hossain20128@example.com,+8801691103714,United Kingdom,2023-01-22,21,35488.0,Active
12920,Karim,Williams,karim.williams12920@example.com,+8801748505886,Bangladesh,2025-08-07,46,42795.0,Suspended
12237,Tanvir,Rahman,tanvir.rahman12237@example.com,+8801775880586,United Kingdom,2025-07-30,61,90594.0,Active
20736,Sarah,Khan,sarah.khan20736@example.com,+8801943644774,Germany,2022-12-28,44,39335.0,Suspended
19719,Michael,Williams,michael.williams19719@example.com,+8801821002152,Canada,2023-09-08,46,143307.0,Inactive
11563,Rahim,Ahmed,rahim.ahmed11563@example.com,+8801506034770,United Kingdom,2024-04-17,46,102160.0,Suspended
22121,David,Hossain,david.hossain22121@example.com,+8801852931587,Germany,2022-08-28,29,45448.0,Inactive
12185,Ayesha,Johnson,ayesha.johnson12185@example.com,+8801890633547,Canada,2023-12-22,66,48541.0,Inactive
22339,Michael,Brown,michael.brown22339@example.com,+8801735962297,United States,2024-04-30,45,86086.0,Active
14491,Karim,Johnson,karim.johnson14491@example.com,+8801813742973,Germany,2025-01-25,61,141551.0,Inactive
13367,Maria,Hossain,maria.hossain13367@example.com,+8801541290975,Australia,2024-05-03,40,21118.0,Inactive
15231,Hasan,Brown,hasan.brown15231@example.com,+8801535964428,Germany,2022-05-02,19,23920.0,Suspended
16671,Michael,Ahmed,michael.ahmed16671@example.com,+8801998691315,Canada,2023-12-17,56,137060.0,Active
15588,Sarah,Hossain,sarah.hossain15588@example.com,+8801485008797,Germany,2022-07-07,68,42089.0,Suspended
17338,Karim,Williams,karim.williams17338@example.com,+8801607760508,Canada,2023-06-11,38,44684.0,Active
16418,Sarah,Williams,sarah.williams16418@example.com,+8801730217874,Canada,2026-05-31,70,107472.0,Inactive
18399,Tanvir,Hossain,tanvir.hossain18399@example.com,+8801428594279,Bangladesh,2025-05-31,22,63928.0,Suspended
10114,John,Smith,john.smith10114@example.com,+8801495249057,Canada,2023-03-11,40,124573.0,Inactive
13945,James,Johnson,james.johnson13945@example.com,+8801813061700,United States,2024-04-08,68,42531.0,Active
14443,John,Brown,john.brown14443@example.com,+8801989852717,Germany,2022-02-21,61,49798.0,Inactive
14005,Ahmed,Rahman,ahmed.rahman14005@example.com,+8801788994129,Bangladesh,2023-06-22,59,132256.0,Suspended
15909,Ayesha,Islam,ayesha.islam15909@example.com,+8801794210383,Germany,2025-05-25,19,60876.0,Suspended
19869,Ayesha,Garcia,ayesha.garcia19869@example.com,+8801706518770,Australia,2022-05-25,26,69413.0,Inactive
17665,Sarah,Williams,sarah.williams17665@example.com,+8801588498499,Germany,2025-02-09,21,93342.0,Inactive
18825,David,Johnson,david.johnson18825@example.com,+8801776515733,Australia,2025-07-19,46,61093.0,Suspended
11198,Hasan,Rahman,hasan.rahman11198@example.com,+8801810754070,Germany,2024-01-23,29,21675.0,Suspended
19498,Michael,Williams,michael.williams19498@example.com,+8801769268102,Germany,2026-05-13,28,102575.0,Inactive
18086,David,Ahmed,david.ahmed18086@example.com,+8801815798584,Canada,2026-07-26,64,145154.0,Suspended
21486,John,Garcia,john.garcia21486@example.com,+8801355272091,United States,2023-07-27,36,74883.0,Inactive
12272,Maria,Khan,maria.khan12272@example.com,+8801436712610,Australia,2023-12-15,22,62920.0,Inactive
12110,Tanvir,Rahman,tanvir.rahman12110@example.com,+8801485311976,Canada,2022-04-02,35,99761.0,Active
20695,David,Rahman,david.rahman20695@example.com,+8801351400015,United Kingdom,2025-11-05,68,126495.0,Suspended
14304,Maria,Johnson,maria.johnson14304@example.com,+8801746126710,Canada,2024-06-10,22,20196.0,Active
19427,Michael,Khan,michael.khan19427@example.com,+8801941367762,United Kingdom,2023-06-18,39,61055.0,Active
19935,Nusrat,Williams,nusrat.williams19935@example.com,+8801447409707,Germany,2023-09-30,40,111495.0,Suspended
13470,James,Hossain,james.hossain13470@example.com,+8801630059164,Germany,2023-06-12,68,29567.0,Inactive
16558,Ayesha,Brown,ayesha.brown16558@example.com,+8801741774433,Germany,2022-10-05,56,20925.0,Active
18232,Sarah,Brown,sarah.brown18232@example.com,+8801617200393,Bangladesh,2022-11-13,62,94061.0,Active
13387,Ahmed,Johnson,ahmed.johnson13387@example.com,+8801939890586,United States,2023-10-24,68,143201.0,Inactive
18746,John,Khan,john.khan18746@example.com,+8801654494899,Bangladesh,2023-02-26,38,74205.0,Active
10748,Fatima,Williams,fatima.williams10748@example.com,+8801796979657,Canada,2024-01-05,67,60038.0,Inactive
21877,James,Johnson,james.johnson21877@example.com,+8801675990638,United States,2022-07-14,21,30149.0,Active
16202,Maria,Hossain,maria.hossain16202@example.com,+8801999878663,Germany,2025-09-15,60,97338.0,Suspended
21016,Karim,Brown,karim.brown21016@example.com,+8801825438236,United States,2022-08-21,59,44876.0,Suspended
